total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity
63.28,1,1,63.28,63.28,21
42.31,16,1.066666667,2.820666667,2.644375,26
61.46,4,1.333333333,20.48666667,15.365,34
7.28,2,1,3.64,3.64,8
32.47,5,1,6.494,6.494,24
454.52,21,1.05,22.726,21.64380952,374
15.4,2,1,7.7,7.7,14
95.57,13,1.083333333,7.964166667,7.351538462,78
53.2,6,1,8.866666667,8.866666667,56
45.99,1,1,45.99,45.99,32
3.5,2,1,1.75,1.75,2
32.39,6,1.2,6.478,5.398333333,33
10.81,1,1,10.81,10.81,5
0.78,2,1,0.39,0.39,6
11.04,1,1,11.04,11.04,11
162.1,8,1,20.2625,20.2625,105
16.46,3,1.5,8.23,5.486666667,28
128.9,51,1.243902439,3.143902439,2.52745098,123
23.76,3,1.5,11.88,7.92,24
15.18,1,1,15.18,15.18,18
37.04,5,1,7.408,7.408,9
99.7,4,1.333333333,33.23333333,24.925,53
62.51,15,1.153846154,4.808461538,4.167333333,38
0.35,1,1,0.35,0.35,1
37.97,7,1.166666667,6.328333333,5.424285714,31
37.72,5,1,7.544,7.544,27
54.62,3,1,18.20666667,18.20666667,55
104.28,4,1,26.07,26.07,72
9.33,1,1,9.33,9.33,13
74.46,1,1,74.46,74.46,67
22.53,5,1.25,5.6325,4.506,14
4.33,1,1,4.33,4.33,4
40.27,1,1,40.27,40.27,28
487.65,29,1.074074074,18.06111111,16.81551724,284
75.12,22,1.047619048,3.577142857,3.414545455,76
1.85,1,1,1.85,1.85,1
1.51,2,1,0.755,0.755,2
43.72,7,1,6.245714286,6.245714286,40
40.39,4,1.333333333,13.46333333,10.0975,18
67.12,15,1,4.474666667,4.474666667,59
7.02,1,1,7.02,7.02,5
114.49,30,1.2,4.5796,3.816333333,94
5.72,2,1,2.86,2.86,12
2.23,1,1,2.23,2.23,2
17.97,5,1,3.594,3.594,14
3.3,4,1,0.825,0.825,4
26.37,9,1.125,3.29625,2.93,27
6.29,5,1,1.258,1.258,7
166.84,25,1.041666667,6.951666667,6.6736,150
19.14,2,1,9.57,9.57,6
97.82,9,1,10.86888889,10.86888889,69
15.66,3,3,15.66,5.22,20
76.12,33,1.222222222,2.819259259,2.306666667,89
12.8,2,1,6.4,6.4,13
49.17,10,1.111111111,5.463333333,4.917,29
0.45,1,1,0.45,0.45,1
94.4,1,1,94.4,94.4,68
130.06,4,1,32.515,32.515,126
31.49,6,1.2,6.298,5.248333333,19
4.11,3,1,1.37,1.37,4
75.62,20,1.428571429,5.401428571,3.781,167
2.12,2,1,1.06,1.06,3
3.94,1,1,3.94,3.94,4
15.67,3,1,5.223333333,5.223333333,18
48.15,5,1,9.63,9.63,30
1.84,2,1,0.92,0.92,2
30.37,4,1,7.5925,7.5925,54
46.38,4,1,11.595,11.595,30
34.59,12,1.090909091,3.144545455,2.8825,30
6.35,1,1,6.35,6.35,12
4.89,3,1,1.63,1.63,3
41.48,3,1.5,20.74,13.82666667,41
17.5,9,1,1.944444444,1.944444444,17
106.27,7,1.75,26.5675,15.18142857,138
36.65,6,1,6.108333333,6.108333333,31
21.35,3,1,7.116666667,7.116666667,18
2.07,1,1,2.07,2.07,9
13.28,2,1,6.64,6.64,10
14.15,3,1,4.716666667,4.716666667,21
21.36,2,1,10.68,10.68,16
27.18,10,1,2.718,2.718,24
3.75,1,1,3.75,3.75,5
6.48,4,1,1.62,1.62,8
92.07,7,1,13.15285714,13.15285714,103
5.9,2,1,2.95,2.95,4
52.35,5,1,10.47,10.47,35
41.04,1,1,41.04,41.04,33
21.53,3,1.5,10.765,7.176666667,14
9.27,1,1,9.27,9.27,4
2.55,1,1,2.55,2.55,3
27.36,3,1,9.12,9.12,23
108.26,14,1.166666667,9.021666667,7.732857143,91
15.36,3,1,5.12,5.12,16
19.96,11,1.571428571,2.851428571,1.814545455,18
18.34,12,1.090909091,1.667272727,1.528333333,21
5.69,1,1,5.69,5.69,7
6.53,1,1,6.53,6.53,3
2.73,2,1,1.365,1.365,3
26.8,1,1,26.8,26.8,17
5.7,2,1,2.85,2.85,8
4.35,3,1,1.45,1.45,6
24.12,2,1,12.06,12.06,15
13.59,1,1,13.59,13.59,8
85.84,21,1.105263158,4.517894737,4.087619048,65
226.28,26,1.238095238,10.7752381,8.703076923,147
0.54,1,1,0.54,0.54,1
18.93,3,1.5,9.465,6.31,13
30.78,5,1,6.156,6.156,15
13.66,2,1,6.83,6.83,6
21.13,5,1.25,5.2825,4.226,19
4.22,1,1,4.22,4.22,2
33.83,7,1.166666667,5.638333333,4.832857143,28
4.58,3,1,1.526666667,1.526666667,5
41.8,1,1,41.8,41.8,25
3.29,1,1,3.29,3.29,3
15.52,3,1,5.173333333,5.173333333,23
18.98,1,1,18.98,18.98,8
31.87,6,1,5.311666667,5.311666667,26
18.1,11,1,1.645454545,1.645454545,21
6.1,1,1,6.1,6.1,7
2.54,1,1,2.54,2.54,4
8.43,8,1,1.05375,1.05375,20
0.77,1,1,0.77,0.77,2
0.82,2,1,0.41,0.41,2
2.94,3,1,0.98,0.98,4
4.49,1,1,4.49,4.49,7
7.13,1,1,7.13,7.13,10
4.08,7,1,0.582857143,0.582857143,11
6.45,2,1,3.225,3.225,6
2.08,3,1,0.693333333,0.693333333,6
5.4,4,1,1.35,1.35,10
3.51,1,1,3.51,3.51,6
84.97,1,1,84.97,84.97,91
16.53,8,1,2.06625,2.06625,21
3.22,1,1,3.22,3.22,10
34.34,7,1,4.905714286,4.905714286,34
19.99,1,1,19.99,19.99,12
23.72,2,1,11.86,11.86,17
31.72,3,1,10.57333333,10.57333333,23
2.82,1,1,2.82,2.82,3
11.8,1,1,11.8,11.8,10
21.95,1,1,21.95,21.95,17
11.47,5,1,2.294,2.294,6
11.87,1,1,11.87,11.87,8
14.87,3,1,4.956666667,4.956666667,11
11.07,1,1,11.07,11.07,3
26.66,4,1,6.665,6.665,24
83.5,12,1.090909091,7.590909091,6.958333333,47
64.59,5,1,12.918,12.918,26
12.65,3,1,4.216666667,4.216666667,6
34.1,12,1.090909091,3.1,2.841666667,44
1.21,1,1,1.21,1.21,10
112.22,23,1.045454545,5.100909091,4.879130435,49
27.79,17,1.0625,1.736875,1.634705882,23
7.72,1,1,7.72,7.72,8
6.88,3,1,2.293333333,2.293333333,12
3.31,1,1,3.31,3.31,3
9.96,2,1,4.98,4.98,6
10.23,6,1.2,2.046,1.705,30
23.97,1,1,23.97,23.97,13
21.87,6,1,3.645,3.645,36
28.43,7,1.166666667,4.738333333,4.061428571,19
3.36,1,1,3.36,3.36,9
16.41,1,1,16.41,16.41,21
3.02,4,1.333333333,1.006666667,0.755,7
0.3,1,1,0.3,0.3,1
6.59,9,1,0.732222222,0.732222222,12
0.9,1,1,0.9,0.9,3
17.39,16,1,1.086875,1.086875,30
3.2,4,1,0.8,0.8,5
12.72,3,1,4.24,4.24,14
6.06,8,1,0.7575,0.7575,11
7.25,2,1,3.625,3.625,5
14.62,16,1.066666667,0.974666667,0.91375,24
0.72,1,1,0.72,0.72,2
7.74,6,1,1.29,1.29,13
3.63,2,1,1.815,1.815,7
9.19,7,1,1.312857143,1.312857143,19
40.77,1,1,40.77,40.77,26
4.39,1,1,4.39,4.39,13
18.87,1,1,18.87,18.87,35
100.75,14,1.076923077,7.75,7.196428571,78
39.43,7,1,5.632857143,5.632857143,43
24.38,2,1,12.19,12.19,2
50.66,5,1,10.132,10.132,40
37.28,4,1,9.32,9.32,29
5.23,2,1,2.615,2.615,5
9.13,1,1,9.13,9.13,6
60.64,1,1,60.64,60.64,15
9.62,2,1,4.81,4.81,8
7.94,2,1,3.97,3.97,10
29.51,71,1.109375,0.46109375,0.415633803,159
4.32,1,1,4.32,4.32,3
21.19,3,1.5,10.595,7.063333333,14
18.52,8,1,2.315,2.315,28
31.08,13,1,2.390769231,2.390769231,43
23.2,5,1.25,5.8,4.64,21
3.14,1,1,3.14,3.14,2
3.72,2,1,1.86,1.86,2
2.53,1,1,2.53,2.53,2
10.83,1,1,10.83,10.83,10
10.87,1,1,10.87,10.87,7
10.83,1,1,10.83,10.83,14
60.25,3,1,20.08333333,20.08333333,58
8.86,2,1,4.43,4.43,8
11.31,2,1,5.655,5.655,11
84.52,7,1,12.07428571,12.07428571,62
27.32,7,1,3.902857143,3.902857143,31
1.96,1,1,1.96,1.96,2
21.97,11,1.1,2.197,1.997272727,28
21.18,5,1,4.236,4.236,12
8.48,2,1,4.24,4.24,16
1.04,1,1,1.04,1.04,1
1.04,1,1,1.04,1.04,1
3.23,1,1,3.23,3.23,3
4.14,2,1,2.07,2.07,5
4.46,4,1,1.115,1.115,6
2.41,1,1,2.41,2.41,2
9.16,2,1,4.58,4.58,10
13.38,6,1,2.23,2.23,15
1.17,1,1,1.17,1.17,2
2.02,1,1,2.02,2.02,2
3.12,1,1,3.12,3.12,3
6.7,9,1.125,0.8375,0.744444444,10
7.62,1,1,7.62,7.62,6
13.01,1,1,13.01,13.01,9
4.34,5,1,0.868,0.868,5
6.94,10,1,0.694,0.694,11
32.64,16,1.066666667,2.176,2.04,26
39.88,1,1,39.88,39.88,27
6.25,3,1,2.083333333,2.083333333,6
23.34,1,1,23.34,23.34,21
7.42,1,1,7.42,7.42,9
2.75,1,1,2.75,2.75,11
4.38,3,1,1.46,1.46,7
62.07,16,1.142857143,4.433571429,3.879375,27
2.13,1,1,2.13,2.13,3
4.47,1,1,4.47,4.47,1
53.03,3,1,17.67666667,17.67666667,21
31.48,9,1,3.497777778,3.497777778,17
2.86,1,1,2.86,2.86,1
5.25,2,1,2.625,2.625,3
2.85,3,1,0.95,0.95,5
2.1,2,1,1.05,1.05,4
3.85,4,1,0.9625,0.9625,4
10.22,3,1,3.406666667,3.406666667,12
27,4,1,6.75,6.75,20
13.3,4,1,3.325,3.325,11
6.74,1,1,6.74,6.74,12
2.5,2,1,1.25,1.25,5
15.24,1,1,15.24,15.24,19
17.33,1,1,17.33,17.33,36
3.25,1,1,3.25,3.25,3
1.74,1,1,1.74,1.74,1
25.07,16,1.142857143,1.790714286,1.566875,29
20.38,1,1,20.38,20.38,1
28.02,3,1,9.34,9.34,7
1.75,1,1,1.75,1.75,1
12.06,1,1,12.06,12.06,15
24.35,3,1,8.116666667,8.116666667,6
93.85,13,1,7.219230769,7.219230769,45
38.14,5,1,7.628,7.628,12
3.21,1,1,3.21,3.21,1
37.54,5,1.25,9.385,7.508,20
27.4,2,1,13.7,13.7,22
6.12,2,1,3.06,3.06,6
23.22,3,1,7.74,7.74,13
0.4,1,1,0.4,0.4,1
22.27,1,1,22.27,22.27,14
9.62,5,1,1.924,1.924,15
25.65,2,2,25.65,12.825,22
0.8,3,1,0.266666667,0.266666667,7
19.32,1,1,19.32,19.32,26
4.55,1,1,4.55,4.55,4
11.46,1,1,11.46,11.46,15
13.04,3,1,4.346666667,4.346666667,12
6.49,1,1,6.49,6.49,8
11.13,2,2,11.13,5.565,9
1.83,1,1,1.83,1.83,3
9.62,4,1,2.405,2.405,8
3.18,3,1.5,1.59,1.06,4
6.19,1,1,6.19,6.19,5
8.71,1,1,8.71,8.71,2
2.35,1,1,2.35,2.35,2
70.67,2,1,35.335,35.335,53
11.6,1,1,11.6,11.6,16
14.42,1,1,14.42,14.42,17
26.65,4,1,6.6625,6.6625,14
3.72,3,1,1.24,1.24,4
11.9,1,1,11.9,11.9,7
32.05,18,1.058823529,1.885294118,1.780555556,25
2.61,1,1,2.61,2.61,5
13.15,1,1,13.15,13.15,7
4.65,1,1,4.65,4.65,6
49.5,14,1.166666667,4.125,3.535714286,48
12.52,2,1,6.26,6.26,11
16.05,4,1.333333333,5.35,4.0125,9
27.72,2,1,13.86,13.86,21
2.93,3,1,0.976666667,0.976666667,4
45.9,2,1,22.95,22.95,52
22.06,9,1.5,3.676666667,2.451111111,26
2.66,1,1,2.66,2.66,2
74.87,7,1.4,14.974,10.69571429,35
26.99,4,1,6.7475,6.7475,19
0.88,1,1,0.88,0.88,1
35.65,3,1.5,17.825,11.88333333,24
50.25,14,1,3.589285714,3.589285714,42
5.19,1,1,5.19,5.19,4
4.05,1,1,4.05,4.05,3
17.5,6,1,2.916666667,2.916666667,17
7.03,2,1,3.515,3.515,14
9.94,6,1,1.656666667,1.656666667,16
3.2,3,1,1.066666667,1.066666667,3
11.77,7,1,1.681428571,1.681428571,13
4.95,3,1,1.65,1.65,8
1.41,1,1,1.41,1.41,2
8.2,3,1,2.733333333,2.733333333,4
10.69,3,1,3.563333333,3.563333333,4
2.04,1,1,2.04,2.04,3
0.68,1,1,0.68,0.68,1
4.76,4,1,1.19,1.19,4
1.84,1,1,1.84,1.84,3
4.62,2,2,4.62,2.31,6
0.68,1,1,0.68,0.68,1
5.37,8,1.142857143,0.767142857,0.67125,11
6.5,6,1,1.083333333,1.083333333,10
1.46,1,1,1.46,1.46,4
1.35,1,1,1.35,1.35,2
10.34,1,1,10.34,10.34,4
5.11,1,1,5.11,5.11,6
5.24,1,1,5.24,5.24,3
1.2,1,1,1.2,1.2,1
16.03,1,1,16.03,16.03,17
1.03,1,1,1.03,1.03,2
8.01,2,1,4.005,4.005,6
3.51,1,1,3.51,3.51,6
1.24,2,1,0.62,0.62,4
3.97,1,1,3.97,3.97,6
97.06,9,1.285714286,13.86571429,10.78444444,16
4,1,1,4,4,4
19,3,1.5,9.5,6.333333333,21
19.48,4,1,4.87,4.87,9
19.82,6,1,3.303333333,3.303333333,20
5.96,3,1,1.986666667,1.986666667,5
0.56,2,1,0.28,0.28,2
7.3,3,1,2.433333333,2.433333333,3
10.38,4,1,2.595,2.595,16
2.34,2,1,1.17,1.17,5
3.59,6,1,0.598333333,0.598333333,8
4.24,2,1,2.12,2.12,4
34.55,7,1,4.935714286,4.935714286,22
28.25,2,1,14.125,14.125,22
18.4,2,1,9.2,9.2,18
18.54,1,1,18.54,18.54,11
26.1,2,1,13.05,13.05,24
6.39,2,1,3.195,3.195,7
15.88,4,1,3.97,3.97,8
21.82,2,1,10.91,10.91,14
18.63,2,2,18.63,9.315,24
24.95,4,1,6.2375,6.2375,17
2.63,1,1,2.63,2.63,4
10.57,2,1,5.285,5.285,5
9.08,3,1,3.026666667,3.026666667,7
22.1,3,1,7.366666667,7.366666667,20
30.91,3,1,10.30333333,10.30333333,21
1.81,1,1,1.81,1.81,2
11.07,2,1,5.535,5.535,5
5.39,5,1,1.078,1.078,8
2.61,2,1,1.305,1.305,3
15.39,1,1,15.39,15.39,11
35.07,11,1,3.188181818,3.188181818,27
4.05,2,1,2.025,2.025,4
2.35,2,1,1.175,1.175,3
7.39,3,1,2.463333333,2.463333333,8
5.18,1,1,5.18,5.18,5
0.92,1,1,0.92,0.92,1
7.47,5,1.666666667,2.49,1.494,7
2.66,2,1,1.33,1.33,4
1.78,1,1,1.78,1.78,3
1.48,2,1,0.74,0.74,3
0.92,1,1,0.92,0.92,1
4.22,1,1,4.22,4.22,4
5.54,1,1,5.54,5.54,7
3.43,3,1,1.143333333,1.143333333,3
0.92,1,1,0.92,0.92,1
5.08,1,1,5.08,5.08,5
60.96,1,1,60.96,60.96,4
48.33,5,1,9.666,9.666,29
5.38,1,1,5.38,5.38,13
3.95,1,1,3.95,3.95,6
3.13,1,1,3.13,3.13,4
25.47,1,1,25.47,25.47,16
23.09,3,1,7.696666667,7.696666667,21
0.61,3,1,0.203333333,0.203333333,3
6.3,4,1,1.575,1.575,13
74.03,13,1,5.694615385,5.694615385,30
3.26,5,1.25,0.815,0.652,7
2.07,4,1.333333333,0.69,0.5175,8
0.97,1,1,0.97,0.97,3
9.95,3,1,3.316666667,3.316666667,13
3.11,1,1,3.11,3.11,4
6.57,7,1,0.938571429,0.938571429,11
0.39,1,1,0.39,0.39,3
2.34,3,1,0.78,0.78,5
1.01,1,1,1.01,1.01,3
37.24,2,1,18.62,18.62,28
4,1,1,4,4,6
11.68,2,1,5.84,5.84,17
8.32,1,1,8.32,8.32,8
54.74,4,1,13.685,13.685,34
19.28,2,1,9.64,9.64,14
6.85,2,1,3.425,3.425,5
4.35,1,1,4.35,4.35,7
9.54,5,1,1.908,1.908,11
17.52,5,1,3.504,3.504,14
4.18,3,1,1.393333333,1.393333333,8
0.84,2,1,0.42,0.42,2
0.42,1,1,0.42,0.42,1
0.42,1,1,0.42,0.42,1
1.64,2,1,0.82,0.82,3
0.84,2,1,0.42,0.42,2
1.4,1,1,1.4,1.4,2
10.22,2,2,10.22,5.11,2
11.93,4,1,2.9825,2.9825,4
18.33,3,1,6.11,6.11,16
7.02,2,1,3.51,3.51,6
4.87,1,1,4.87,4.87,3
1.92,1,1,1.92,1.92,2
4.04,1,1,4.04,4.04,4
31.7,5,1,6.34,6.34,10
7.78,2,2,7.78,3.89,7
7.02,2,1,3.51,3.51,6
23.09,3,1,7.696666667,7.696666667,18
13.05,9,1.285714286,1.864285714,1.45,17
21.94,20,1,1.097,1.097,24
2.89,4,1,0.7225,0.7225,4
1.26,2,1,0.63,0.63,2
5.61,4,1,1.4025,1.4025,9
0.63,1,1,0.63,0.63,1
0.63,1,1,0.63,0.63,1
31.49,7,1.166666667,5.248333333,4.498571429,19
18.08,7,1,2.582857143,2.582857143,15
3.86,1,1,3.86,3.86,4
2.46,1,1,2.46,2.46,2
16.49,3,1.5,8.245,5.496666667,9
5.56,1,1,5.56,5.56,9
41.65,1,1,41.65,41.65,25
41.68,4,1,10.42,10.42,31
48.49,4,1,12.1225,12.1225,33
1.64,1,1,1.64,1.64,3
43.82,3,1,14.60666667,14.60666667,30
4.26,2,1,2.13,2.13,4
29.39,31,1.107142857,1.049642857,0.948064516,40
0.98,1,1,0.98,0.98,1
28.52,7,1,4.074285714,4.074285714,26
7.56,7,1.166666667,1.26,1.08,8
27.83,6,1,4.638333333,4.638333333,10
2.82,1,1,2.82,2.82,2
5.55,5,1.25,1.3875,1.11,8
1.47,2,1,0.735,0.735,2
2.14,1,1,2.14,2.14,2
0.98,1,1,0.98,0.98,1
0.98,1,1,0.98,0.98,1
10.37,7,1,1.481428571,1.481428571,13
18.09,4,1,4.5225,4.5225,17
8.19,2,1,4.095,4.095,11
16.95,5,1,3.39,3.39,15
0.86,1,1,0.86,0.86,1
5.06,2,1,2.53,2.53,4
5.09,1,1,5.09,5.09,4
18.11,4,1,4.5275,4.5275,15
17,1,1,17,17,16
3.31,1,1,3.31,3.31,3
39.72,13,1.083333333,3.31,3.055384615,33
39.7,1,1,39.7,39.7,21
4.28,1,1,4.28,4.28,4
27.44,6,1.2,5.488,4.573333333,25
11.43,1,1,11.43,11.43,6
4.56,3,1,1.52,1.52,5
4.94,4,1,1.235,1.235,16
7.73,5,1,1.546,1.546,5
4.2,2,1,2.1,2.1,12
0.35,1,1,0.35,0.35,1
0.35,1,1,0.35,0.35,1
0.66,2,1,0.33,0.33,2
1.27,1,1,1.27,1.27,2
1.05,1,1,1.05,1.05,3
77.68,11,1,7.061818182,7.061818182,117
20.12,2,1,10.06,10.06,28
23.16,11,1,2.105454545,2.105454545,26
7.31,8,1,0.91375,0.91375,10
2.63,1,1,2.63,2.63,6
1.54,1,1,1.54,1.54,4
2.51,1,1,2.51,2.51,2
11.77,2,1,5.885,5.885,8
9.18,3,1,3.06,3.06,16
2.75,3,1.5,1.375,0.916666667,4
37.72,2,1,18.86,18.86,32
28.24,1,1,28.24,28.24,26
4.75,1,1,4.75,4.75,5
4.22,1,1,4.22,4.22,4
2.23,1,1,2.23,2.23,2
25.91,2,1,12.955,12.955,22
28.51,4,1,7.1275,7.1275,17
2.01,1,1,2.01,2.01,1
0.69,1,1,0.69,0.69,3
6.43,1,1,6.43,6.43,6
3.31,1,1,3.31,3.31,2
5.65,1,1,5.65,5.65,4
3.66,1,1,3.66,3.66,1
11.48,1,1,11.48,11.48,4
21.28,5,1.25,5.32,4.256,15
5.03,1,1,5.03,5.03,5
1.46,1,1,1.46,1.46,1
9.46,2,1,4.73,4.73,5
10,1,1,10,10,17
7.91,3,1,2.636666667,2.636666667,7
7.73,2,1,3.865,3.865,7
3.99,1,1,3.99,3.99,3
9.05,1,1,9.05,9.05,10
17.5,2,1,8.75,8.75,6
9.69,1,1,9.69,9.69,7
8.36,2,1,4.18,4.18,8
2.45,1,1,2.45,2.45,3
5.71,1,1,5.71,5.71,11
22.49,2,1,11.245,11.245,12
0.8,2,1,0.4,0.4,2
0.24,1,1,0.24,0.24,1
1.09,1,1,1.09,1.09,4
3.13,2,1,1.565,1.565,4
1.87,1,1,1.87,1.87,7
6.37,3,1,2.123333333,2.123333333,7
3.46,1,1,3.46,3.46,2
15.93,3,1,5.31,5.31,19
56.02,7,1.166666667,9.336666667,8.002857143,32
9.69,3,1,3.23,3.23,3
9.25,2,1,4.625,4.625,5
40.34,9,1,4.482222222,4.482222222,11
4.72,1,1,4.72,4.72,1
17.23,9,1.285714286,2.461428571,1.914444444,20
2.21,1,1,2.21,2.21,1
2.21,1,1,2.21,2.21,1
7.59,1,1,7.59,7.59,3
6.84,1,1,6.84,6.84,6
32.4,5,1,6.48,6.48,16
2.12,1,1,2.12,2.12,1
6.65,1,1,6.65,6.65,4
20.34,2,1,10.17,10.17,12
4.22,2,1,2.11,2.11,2
4.55,1,1,4.55,4.55,2
26.17,1,1,26.17,26.17,18
8.44,1,1,8.44,8.44,4
13.13,2,1,6.565,6.565,6
1.16,2,1,0.58,0.58,4
29.5,22,1.047619048,1.404761905,1.340909091,41
0.94,1,1,0.94,0.94,2
6.22,1,1,6.22,6.22,2
7.8,5,1,1.56,1.56,20
0.43,1,1,0.43,0.43,1
0.43,1,1,0.43,0.43,1
0.43,1,1,0.43,0.43,1
1.72,2,1,0.86,0.86,4
1.92,2,1,0.96,0.96,4
1.29,1,1,1.29,1.29,3
4.37,1,1,4.37,4.37,3
5.71,1,1,5.71,5.71,4
32.32,3,1,10.77333333,10.77333333,11
65.13,2,2,65.13,32.565,24
3.96,1,1,3.96,3.96,3
1.6,1,1,1.6,1.6,2
32.75,13,1,2.519230769,2.519230769,27
1.04,1,1,1.04,1.04,1
10.87,3,1,3.623333333,3.623333333,8
4.16,1,1,4.16,4.16,4
11.41,7,1,1.63,1.63,12
1.75,1,1,1.75,1.75,2
4.5,1,1,4.5,4.5,3
3.7,1,1,3.7,3.7,3
4.92,1,1,4.92,4.92,4
13.12,10,1,1.312,1.312,18
3.76,4,1,0.94,0.94,5
5.74,6,1,0.956666667,0.956666667,7
1.89,1,1,1.89,1.89,2
8.42,9,1.5,1.403333333,0.935555556,13
4.92,2,2,4.92,2.46,8
10.83,2,2,10.83,5.415,9
21.97,1,1,21.97,21.97,5
87.66,2,1,43.83,43.83,6
5.08,2,1,2.54,2.54,2
9.94,1,1,9.94,9.94,4
4.81,1,1,4.81,4.81,1
26.68,2,1,13.34,13.34,14
6.16,4,1.333333333,2.053333333,1.54,6
7.51,1,1,7.51,7.51,3
4.67,1,1,4.67,4.67,3
1.88,1,1,1.88,1.88,1
1.88,1,1,1.88,1.88,1
4.64,1,1,4.64,4.64,3
1.88,1,1,1.88,1.88,1
0.84,1,1,0.84,0.84,1
5.39,5,1,1.078,1.078,7
5.37,3,1,1.79,1.79,7
22.15,4,1,5.5375,5.5375,17
6.04,2,1,3.02,3.02,7
2.84,1,1,2.84,2.84,3
14.36,10,1,1.436,1.436,19
9.35,1,1,9.35,9.35,7
1.99,1,1,1.99,1.99,2
3.21,1,1,3.21,3.21,3
2.96,1,1,2.96,2.96,2
8.24,3,1,2.746666667,2.746666667,3
3.23,1,1,3.23,3.23,4
2.59,2,2,2.59,1.295,4
14.2,2,1,7.1,7.1,12
0.72,1,1,0.72,0.72,1
6.44,1,1,6.44,6.44,8
8.19,1,1,8.19,8.19,8
1.11,1,1,1.11,1.11,2
5.22,1,1,5.22,5.22,2
26.24,7,1,3.748571429,3.748571429,7
0.27,1,1,0.27,0.27,1
1.35,2,1,0.675,0.675,2
3.72,3,1,1.24,1.24,5
0.27,1,1,0.27,0.27,1
1.98,1,1,1.98,1.98,3
2.91,1,1,2.91,2.91,4
2.75,2,1,1.375,1.375,4
1.24,2,1,0.62,0.62,4
6.85,8,1,0.85625,0.85625,16
2.61,4,1,0.6525,0.6525,9
0.81,1,1,0.81,0.81,3
4.45,3,1,1.483333333,1.483333333,4
0.81,3,1,0.27,0.27,3
7.76,2,1,3.88,3.88,8
12.62,1,1,12.62,12.62,6
32.48,3,1,10.82666667,10.82666667,18
3.22,1,1,3.22,3.22,2
2.51,1,1,2.51,2.51,2
1.92,1,1,1.92,1.92,2
6.56,2,1,3.28,3.28,5
11.71,1,1,11.71,11.71,13
6.68,2,1,3.34,3.34,11
21.6,1,1,21.6,21.6,16
1.84,2,1,0.92,0.92,10
19.44,2,1,9.72,9.72,14
35.78,1,1,35.78,35.78,26
6.54,1,1,6.54,6.54,1
16.02,4,1,4.005,4.005,11
5.17,1,1,5.17,5.17,2
77.38,8,1.333333333,12.89666667,9.6725,13
18.66,12,1.2,1.866,1.555,32
6.48,1,1,6.48,6.48,3
9.39,1,1,9.39,9.39,7
31.45,1,1,31.45,31.45,25
153.32,14,1.166666667,12.77666667,10.95142857,31
14.75,2,1,7.375,7.375,6
7.28,1,1,7.28,7.28,5
159.02,9,1,17.66888889,17.66888889,26
4.97,3,1,1.656666667,1.656666667,4
1.37,2,1,0.685,0.685,2
2.65,2,1,1.325,1.325,2
3.55,7,1,0.507142857,0.507142857,7
4.58,4,1,1.145,1.145,12
0.9,1,1,0.9,0.9,2
1.28,2,1,0.64,0.64,4
0.33,1,1,0.33,0.33,1
0.99,1,1,0.99,0.99,3
3.23,3,1,1.076666667,1.076666667,7
7.49,1,1,7.49,7.49,5
3.21,3,1,1.07,1.07,4
1.21,1,1,1.21,1.21,1
3.63,1,1,3.63,3.63,3
1.21,1,1,1.21,1.21,1
2.06,1,1,2.06,2.06,2
11.27,2,1,5.635,5.635,4
7.85,1,1,7.85,7.85,9
1.24,2,1,0.62,0.62,2
19.94,6,1,3.323333333,3.323333333,12
12.71,7,1.4,2.542,1.815714286,10
11.4,3,1,3.8,3.8,5
0.99,1,1,0.99,0.99,1
1.99,1,1,1.99,1.99,1
1.99,1,1,1.99,1.99,1
10.35,1,1,10.35,10.35,5
3.82,1,1,3.82,3.82,4
0.75,1,1,0.75,0.75,2
0.58,1,1,0.58,0.58,2
7.01,1,1,7.01,7.01,8
6.31,4,1,1.5775,1.5775,6
1.24,1,1,1.24,1.24,1
1.24,1,1,1.24,1.24,1
31.46,4,1,7.865,7.865,10
0.47,1,1,0.47,0.47,1
2.48,4,1,0.62,0.62,4
6.3,2,1,3.15,3.15,2
2.92,1,1,2.92,2.92,3
6.85,6,1,1.141666667,1.141666667,12
0.53,1,1,0.53,0.53,1
3.92,2,1,1.96,1.96,10
1.61,1,1,1.61,1.61,1
21.25,1,1,21.25,21.25,9
31.33,1,1,31.33,31.33,6
90.75,13,1,6.980769231,6.980769231,19
7.2,1,1,7.2,7.2,6
1.17,2,1,0.585,0.585,2
11.42,19,1.055555556,0.634444444,0.601052632,19
0.98,1,1,0.98,0.98,2
2.25,3,1,0.75,0.75,3
0.45,1,1,0.45,0.45,1
25.24,3,1,8.413333333,8.413333333,14
4.55,1,1,4.55,4.55,3
14.04,2,1,7.02,7.02,14
4.17,1,1,4.17,4.17,5
2.32,2,1,1.16,1.16,2
4.11,1,1,4.11,4.11,4
13.92,2,1,6.96,6.96,14
12.7,3,1,4.233333333,4.233333333,11
14.68,4,1,3.67,3.67,7
7.85,1,1,7.85,7.85,5
3.57,1,1,3.57,3.57,3
26.83,2,1,13.415,13.415,7
9.07,1,1,9.07,9.07,7
12.16,5,1,2.432,2.432,9
6.72,1,1,6.72,6.72,6
6.18,2,1,3.09,3.09,6
0.27,1,1,0.27,0.27,1
3.39,1,1,3.39,3.39,4
